Row,1e-13,1.1768e-13,1.3849e-13,1.6298e-13,1.9179e-13,2.257e-13,2.6561e-13,3.1257e-13,3.6784e-13,4.3288e-13,5.0941e-13,5.9948e-13,7.0548e-13,8.3022e-13,9.7701e-13,1.1498e-12,1.353e-12,1.5923e-12,1.8738e-12,2.2051e-12,2.595e-12,3.0539e-12,3.5938e-12,4.2292e-12,4.977e-12,5.857e-12,6.8926e-12,8.1113e-12,9.5455e-12,1.1233e-11,1.3219e-11,1.5557e-11,1.8307e-11,2.1544e-11,2.5354e-11,2.9836e-11,3.5112e-11,4.132e-11,4.8626e-11,5.7224e-11,6.7342e-11,7.9248e-11,9.326e-11,1.0975e-10,1.2915e-10,1.5199e-10,1.7886e-10,2.1049e-10,2.4771e-10,2.9151e-10,3.4305e-10,4.037e-10,4.7508e-10,5.5908e-10,6.5793e-10,7.7426e-10,9.1116e-10,1.0723e-09,1.2619e-09,1.485e-09,1.7475e-09,2.0565e-09,2.4201e-09,2.848e-09,3.3516e-09,3.9442e-09,4.6416e-09,5.4623e-09,6.4281e-09,7.5646e-09,8.9022e-09,1.0476e-08,1.2328e-08,1.4508e-08,1.7074e-08,2.0092e-08,2.3645e-08,2.7826e-08,3.2745e-08,3.8535e-08,4.5349e-08,5.3367e-08,6.2803e-08,7.3907e-08,8.6975e-08,1.0235e-07,1.2045e-07,1.4175e-07,1.6681e-07,1.963e-07,2.3101e-07,2.7186e-07,3.1993e-07,3.7649e-07,4.4306e-07,5.214e-07,6.1359e-07,7.2208e-07,8.4975e-07,1e-06
240,2.31966077102866,2.32333963720061,2.3274350836483,2.2818779166204,2.28127985699963,2.28069897771442,2.28013620265994,2.27959264018991,2.27906959011347,2.27856855011236,2.27809121795167,2.27763951051763,2.27721549629657,2.27682146903337,2.27645982235754,2.2761330787354,2.27584382001958,2.27559461654512,2.27538796181778,2.2752262308199,2.27511160442053,2.27504597429687,2.27503083339162,2.27506705780238,2.27515420365557,2.27528935354897,2.27546442493373,2.27566181943633,2.27584797028633,2.2759666677513,2.27593836400945,2.27567641917925,2.27512584423477,2.27428590076054,2.27307279019666,2.27073341199796,2.26474590753973,2.25094190818005,2.22207160036783,2.1415561364867,1.91933523166473,1.6744653048649,1.62264382705561,1.65139496504451,1.7751287058867,2.15846085654422,2.68473673087704,3.04900652235745,3.23469634043157,3.31201136682266,3.32234743209943,3.27991261875677,3.26569463509429,3.03005013601544,2.89055666673749,2.53602636538264,2.29942202612887,2.22263040576386,2.09338479341032,2.01746450989666,1.9684835244491,1.93473737049025,1.91096302541771,1.80807000976662,1.78051076933267,1.7561366495801,1.73474483839191,1.71618170832898,1.70029961014393,1.68694767177031,1.67597672449171,1.66724881456646,1.66064701931715,1.6560836091076,1.65350584821086,1.65290012824733,1.65429404907648,1.62270970664638,1.61963555831694,1.61711080347524,1.6150577789884,1.61341538548411,1.61213835561928,1.61119682255384,1.61057611566105,1.61027681025994,1.6103150535103,1.61072303873083,1.61154955324994,1.61286071938095,1.61474055390694,1.61729160593319,1.60566835061255,1.60549954624133,1.60536628610781,1.60526570748021,1.60519710044864,1.60516217217294,1.60516544635622,1.6052147960469
240.3333,2.30890667182693,2.31101266562389,2.31342661660333,2.31616885056371,2.31926020427147,2.2837196047109,2.28304755167983,2.28238967149333,2.2817463039131,2.28111789719094,2.28050500702473,2.27990831386513,2.27932858679935,2.27876671044586,2.27822363944592,2.27770038840106,2.27719798082487,2.27671742721015,2.27625963498564,2.27582537634004,2.27541518869101,2.27502929924065,2.27466749294324,2.27432887262074,2.27401140945983,2.27371104191644,2.2734198285437,2.2731228698183,2.27279324412752,2.2723860035205,2.27183383246414,2.27105064917361,2.26994550306485,2.2684200453096,2.26624938358936,2.26262467695832,2.25515181360662,2.23889769967278,2.20242280425834,2.1033792040698,1.86327422813963,1.65730288635892,1.62661360182239,1.66308600644369,1.81029442780504,2.22792884575569,2.75621992090149,3.10687352322599,3.2830177420902,3.35672718087823,3.36825703441375,3.33064998251749,3.28818307490399,3.08913047701127,2.9237036866186,2.61018959168633,2.37923220880592,2.26844473248773,2.14183578331642,2.06244356861111,2.00777075461023,1.96724113982319,1.93596929141634,1.91177791556562,1.8182150984379,1.78934640789444,1.76365398771567,1.74101734696174,1.72130736278202,1.70437386750386,1.69005075067581,1.67816762990981,1.6685623406524,1.66109236475619,1.65564347642958,1.65213640746319,1.6505306185516,1.65082675969639,1.62358495972117,1.6203446520889,1.6176751917322,1.61549228166436,1.61372824033236,1.61233107169753,1.61126375174063,1.61050385329354,1.61004340204319,1.60988905892672,1.61006246734684,1.61060080236497,1.61155739271594,1.61300241773846,1.61502352539448,1.60571715513488,1.6055369163796,1.60539226428811,1.60527932268144,1.60519611262971,1.60514272527473,1.60512161195244
240.6667,2.30369880589598,2.30465193613958,2.30582520236913,2.30723501699455,2.30889816043732,2.31083196309207,2.31305424262899,2.28566811575856,2.2849187141382,2.28418101197213,2.28345483727679,2.28274005689335,2.28203657350442,2.28134430730965,2.28066319103197,2.27999314714698,2.27933404191541,2.2786856630174,2.27804764866467,2.27741941724263,2.27680010955695,2.27618841380928,2.27558247282681,2.27497958731185,2.2743758141143,2.27376517996628,2.27313829794062,2.27247983728807,2.27176449336247,2.27095113270204,2.26997609415297,2.26874762746116,2.26714022151642,2.26496689893444,2.26185220880356,2.25682087654628,2.24729591072532,2.22726677911032,2.18113235189769,2.06121937757214,1.81173506995131,1.64627640927951,1.63191689629469,1.67773197677283,1.85210551847588,2.30324808679883,2.82957142067783,3.16539797484781,3.33175787941205,3.40144648972011,3.41323440576343,3.3791410084462,3.32055858507477,3.14875744758016,2.96883998507178,2.68712547220966,2.53205084142539,2.32623523759337,2.20102708507793,2.11805468387938,2.05797335074941,2.0110814501345,1.97277631526276,1.94102136397211,1.91500711243022,1.82864810887314,1.79837448741252,1.77134220831015,1.74746807380129,1.72662939395755,1.70866748312683,1.69340016404291,1.68063687924253,1.67019317388412,1.66190262957081,1.65562655146492,1.65126035387536,1.64873814679709,1.62861868663544,1.62450625578394,1.6210967851841,1.61828162086412,1.61597020862824,1.61408876241153,1.61257910405607,1.6113977503851,1.61051531067359,1.60991617872411,1.60959850269237,1.60957444753784,1.60987064019393,1.61052873504201,1.61160616113059,1.61317668651446,1.60577027601803,1.60557893591847,1.60542375167831,1.60530001566254,1.60520473156222,1.60513670263582
241,2.30252176144208,2.30265023723711,2.30293111584739,2.30337679393158,2.30400017540526,2.30481476684983,2.30583450612492,2.30707381112529,2.3085471968512,2.28769792293357,2.28686389680774,2.28603911158548,2.28522289124694,2.28441451922216,2.28361322024937,2.28281813162383,2.28202827639917,2.28124250868197,2.28045945777345,2.27967743861027,2.27889435550994,2.27810753523713,2.27731353754088,2.27650784066783,2.27568437075914,2.27483471701057,2.27394679157993,2.27300255011226,2.27197416016986,2.27081799731668,2.26946567070381,2.26781130046936,2.26568976674718,2.26282375296035,2.25867020521381,2.25198979069698,2.23974292952465,2.21447409587911,2.15638443383119,2.01448357343825,1.76690481866904,1.64018367526065,1.64922696028481,1.69582845749378,1.9006073241411,2.38255192724018,2.90268168870017,3.22275312750621,3.37928332670243,3.44476296259929,3.45625845890738,3.42490760922569,3.35888046113274,3.20713487540863,3.02192017455942,2.76465734640064,2.58581156710739,2.39340638785503,2.26891317942712,2.18263202593969,2.11769903458918,2.06506929807558,2.02034050060037,1.98158658505852,1.9480954185076,1.87428935358609,1.83924303367335,1.80754433459969,1.77918218791267,1.75408957526208,1.73214299079265,1.71317398503689,1.69698552352568,1.6833689699642,1.67211957829726,1.66304926468054,1.6559963908959,1.65083295643431,1.64746882763803,1.62979211721544,1.62547474483352,1.62189199991681,1.61892882872066,1.61648871284747,1.61449213989846,1.61287523429611,1.61158864812035,1.61059673050567,1.60987704276152,1.60942017239027,1.60922979533752,1.60932303909993,1.60973100969919,1.61049940918209,1.61168924730677,1.60582747671314,1.60562508365705,1.60545982491149,1.60532629965802,1.60522068847351
241.3333,2.30421958405586,2.30376674288918,2.30341677997861,2.30317837627322,2.30306082913832,2.30307395172638,2.3032280565744,2.30353390591853,2.3040026307592,2.30464571885881,2.30547458595422,2.30650083516541,2.28884411156501,2.28791967613299,2.28700010796446,2.28608396622576,2.28516961276778,2.2842551608809,2.28333839266791,2.28241666253822,2.28148674788593,2.28054466963896,2.27958541110074,2.27860253105298,2.27758756880713,2.27652913003852,2.27541138254058,2.27421158905154,2.27289596969279,2.27141279787681,2.26968092812453,2.26757033788065,2.26486574837219,2.26118719331371,2.25579480890418,2.2470876129953,2.23130594951262,2.19917728323977,2.12681677062757,1.96388689470188,1.73029844996253,1.63807471262304,1.65395508904215,1.71793687360722,1.95568436380332,2.46414809187743,2.97408142650426,3.27781765488764,3.42464642600904,3.48590463444492,3.49683170514336,3.49263864463258,3.39997055399056,3.26316332777273,3.07937680816127,2.84116979598331,2.64914576874653,2.46728651947714,2.34332342889304,2.25433451852625,2.18535466279123,2.12782064164701,2.07745960801841,2.03242006155344,1.99207573740976,1.95636000928229,1.88647786855386,1.84994531344836,1.81683770981308,1.78716967157602,1.76088150649443,1.73784708310222,1.71788934779888,1.70079856287827,1.68635043414,1.67432224612121,1.66450624526877,1.65671978752553,1.6508128223032,1.64667257976054,1.63102094655154,1.62649206726882,1.62273095559541,1.61961634194199,1.6170459649317,1.61493488004061,1.61321391101121,1.61182833586679,1.61073687121446,1.60991098265284,1.60933450593811,1.60900359295157,1.6089268912798,1.60912598147673,1.60963596635604,1.61050612976083,1.60588867249827,1.60567505834486,1.60549987943988,1.60535714260869
241.6667,2.30796089869885,2.30709540605226,2.30629879838732,2.30557667682164,2.30493510825116,2.3043806826374,2.30392034575462,2.30356159412777,2.30331223241757,2.30318039785554,2.30317445365955,2.30330292285922,2.30357410167803,2.30399631626466,2.2908029622548,2.28975898745756,2.28871427857754,2.28766627384616,2.28661196545713,2.2855477657015,2.28446932899831,2.28337129508943,2.28224693926008,2.28108765757046,2.27988220092496,2.27861551019395,2.2772668710415,2.27580692487474,2.27419268752785,2.2723590624365,2.270204054928,2.26756205551736,2.26415223813082,2.25946950820969,2.25253364592055,2.24127580560535,2.22097408922044,2.18022259403225,2.09160219618273,1.91141477326079,1.70242528537887,1.63927750646055,1.66233506978473,1.7446496974788,2.01701983888001,2.54660285533769,3.04285642564671,3.33001093081572,3.46739832759704,3.52453875912011,3.53478966996058,3.52015518973674,3.44150004093997,3.31627552044448,3.13832090975662,2.91557399888839,2.7187140106111,2.5453142308861,2.42211238301843,2.3312532746512,2.25920519716557,2.19776387905101,2.14273102275043,2.0922897047579,2.0458721340492,2.00349949361923,1.9654260471744,1.89873047877542,1.86073676905786,1.82625268773597,1.79530783159622,1.76784715426176,1.74374280293504,1.72281129473142,1.70483281208785,1.68956989894215,1.67678423246096,1.66625037797692,1.65776651766792,1.65116217462135,1.64630323677476,1.6323080364973,1.6275602810978,1.62361484816464,1.62034436970039,1.61764100510994,1.61541460647733,1.61359100515728,1.61211051970354,1.61092675344683,1.61000571579106,1.60932525438959,1.60887483202439,1.6086555838544,1.60868058897214,1.60897540390058,1.60957869178757,1.60595389117863,1.60572872267966,1.60554354994743
242,2.31318829954484,2.31201751025252,2.31089398810126,2.30982085650815,2.30880162853002,2.3078401471804,2.30694064027478,2.30610769151577,2.30534620809192,2.30466133108997,2.30405851167318,2.30354330261365,2.3031212731837,2.30279789378991,2.30257840263561,2.30246746756315,2.3024690261287,2.29145914400893,2.29025393605993,2.2890337718778,2.28779303827408,2.28652479426978,2.28522030790134,2.28386837960312,2.28245434420845,2.28095855061083,2.27935399415319,2.27760249764864,2.27564838014289,2.27340762187544,2.2707486825693,2.267457068758,2.26316630165348,2.25721406879981,2.24832147295555,2.23383357125569,2.20784314702549,2.1566366412617,2.05059742217965,1.85998579649784,1.68289902701444,1.64339296926963,1.67435907317083,1.78469547766688,2.08408515618217,2.62876178469098,3.10850326031449,3.37910859331504,3.50740239790011,3.56059420378324,3.58373468812489,3.55071850113557,3.48194983396219,3.36625342753545,3.19664413094364,3.01625632596091,2.79151030645578,2.62523876232267,2.50332871965642,2.41155749822392,2.33749267749255,2.27322012158223,2.21458465696043,2.15976646079652,2.10821735148773,2.06001645703129,2.01550842208471,1.95389265772006,1.91102880570168,1.87161737470073,1.83579532733386,1.80360346616138,1.77499175694016,1.74983266106765,1.72793897082076,1.70908343799624,1.69301802287403,1.67949099278947,1.66826130295943,1.65910968603187,1.65184683056302,1.64631871471301,1.63365656196759,1.6286818184799,1.62454532468561,1.62111369418871,1.61827361194001,1.61592989094485,1.61400360682793,1.6124304504274,1.61115933911608,1.61015137291599,1.60937907579247,1.60882601345802,1.60848665153512,1.60836655554749,1.60848276137908,1.60886435378543,1.6060232447916,1.60578606048007
242.3333,2.31955895358902,2.31814342932071,2.31676257392395,2.31541771643763,2.31411039380901,2.31284241884093,2.31161583930681,2.31043290208124,2.30929612860843,2.30820820106728,2.30717199070613,2.30619046061467,2.30526658731557,2.30440325986025,2.3036031846536,2.30286860845588,2.30220119005417,2.30160169143579,2.30106974944356,1.65873854225855,2.29143689221326,2.28997466268534,2.28846415936816,2.28689093769856,2.28523601860575,2.28347389448274,2.28156944089004,2.2794729480193,2.27711191831862,2.27437701950428,2.27109713681106,2.26699313428562,2.26158778319552,2.25402025658679,2.24264123094244,2.22408295769547,2.1910712156701,2.1276818635811,2.00453168633779,1.81281616143048,1.67080601691507,1.65026922270705,1.69021594002132,1.81906413631363,2.15615778572749,2.70972264781682,3.17078470646317,3.43843770673689,3.55682036587812,3.60406893017339,3.60928745382956,3.58208168423151,3.52046467131249,3.42571559051791,3.25298618718255,3.07031153662161,2.86507081394177,2.70525779883199,2.58533779336686,2.49362362097219,2.41856825785271,2.35252571374207,2.29137775432312,2.23327743164623,2.17765648175776,2.12460858649227,2.0745338588556,2.0279371257258,1.96765916951848,1.92337471376136,1.88259577737238,1.84547537874476,1.81206510758412,1.78232163440893,1.75612025104283,1.73327276074482,1.71354720906189,1.69668736885663,1.68243036988785,1.67052146276865,1.66072571550507,1.65283646084775,1.64668108474589,1.63506998526578,1.6298594453215,1.62552443340972,1.62192558743839,1.61894418513323,1.61648010335945,1.61444983241719,1.61278468521437,1.61142925316145,1.61034017460456,1.60948522408795,1.60884274122213,1.60840134955305,1.60815997115033,1.6081281040638,1.60832628553665,1.60609690952979
242.6667,2.32688412890885,2.32525137057152,2.32364668419381,2.32207014685095,2.32052195701822,2.31900242254966,2.31751197045351,2.31605115067846,2.31462062564855,2.31322110389335,2.31185340940944,2.31051833696217,2.30921659824897,2.30794883032415,2.30671532880033,2.30551601351001,2.30435016991847,2.30321616825795,2.3021112693532,2.30103114321443,2.29996950202404,2.29891750722434,1.78907060070593,2.29011537848444,2.28817508436276,2.28609504302001,2.28382963354697,2.28131418100545,2.27845427605848,2.27510753405086,2.27105126501311,2.2659227331705,2.259103553544,2.24948467705205,2.23496488925786,2.2113413939125,2.16988207451219,2.0929947558162,1.95514490342372,1.77266860285532,1.66509596595203,1.65996651712077,1.71024939666254,1.86064690957468,2.23936816328314,2.79671684842255,3.23646610668009,3.47417198661858,3.58489195161756,3.62969492231707,3.63615503231249,3.61280077118036,3.55665823300737,3.46257475511422,3.30659460434111,3.12748896225601,2.93757985127269,2.78405090200074,2.66686375849808,2.57610516538407,2.50099056399468,2.4341501312277,2.37151741422749,2.31121239668648,2.25261854747188,2.19580127414807,2.14116898810839,2.08927628855021,2.04070605065909,1.98142166838943,1.9357795004401,1.89368442902188,1.85530414543298,1.82070207061645,1.78984377138031,1.76260999588913,1.73881424960622,1.71822242726792,1.7005725153239,1.68559261689117,1.67301615712491,1.66259418405314,1.65410427734489,1.64309049316105,1.63655204007758,1.63109622529721,1.62655456799279,1.62278174442839,1.61965364917368,1.61706527940472,1.61492865927745,1.61317090402035,1.61173254474597,1.61056613710674,1.6096351889723,1.6089134056352,1.60838426410621,1.60804086555026,1.60788607871857,1.60793287366862
